shipping_id,order_id,shipping_date,delivery_date,delivery_status,delivery_days
18512,O00018512,2024-03-18 02:51:04.698908,2024-03-23 02:51:04.698908,Delivered,5
18513,O00018513,2024-11-24 07:14:30.812317,2024-11-30 07:14:30.812317,Delivered,6
18514,O00018514,2024-06-06 07:41:09.884857,2024-06-08 07:41:09.884857,Delivered,2
18515,O00018515,2024-01-13 14:41:38.855233,2024-01-16 14:41:38.855233,Delivered,3
18516,O00018516,2024-05-26 03:01:57.512009,2024-05-30 03:01:57.512009,Delivered,4
18517,O00018517,2024-10-02 10:52:48.205516,2024-10-08 10:52:48.205516,Delivered,6
18518,O00018518,2024-06-12 18:00:16.583486,2024-06-16 18:00:16.583486,Delivered,4
18519,O00018519,2025-02-21 18:49:13.874422,2025-02-24 18:49:13.874422,Delivered,3
18520,O00018520,2025-03-20 11:30:36.017218,2025-03-25 11:30:36.017218,Delivered,5
18521,O00018521,2024-07-01 02:41:12.225695,2024-07-06 02:41:12.225695,Delivered,5
18522,O00018522,2024-05-20 23:22:21.120646,2024-05-23 23:22:21.120646,Delivered,3
18523,O00018523,2024-11-23 02:56:26.911916,2024-11-27 02:56:26.911916,Delivered,4
18524,O00018524,2024-10-22 03:13:31.049116,2024-10-25 03:13:31.049116,Delivered,3
18525,O00018525,2024-09-23 19:44:46.956593,2024-09-29 19:44:46.956593,Delivered,6
18526,O00018526,2025-08-11 08:07:22.349149,2025-08-17 08:07:22.349149,Delivered,6
18527,O00018527,2025-02-14 18:46:55.227203,2025-02-19 18:46:55.227203,Delayed,5
18528,O00018528,2024-11-04 18:57:19.867050,2024-11-08 18:57:19.867050,Delivered,4
18529,O00018529,2024-04-28 17:39:12.169401,2024-05-02 17:39:12.169401,Delivered,4
18530,O00018530,2025-03-01 20:43:29.902535,2025-03-03 20:43:29.902535,Delivered,2
18531,O00018531,2024-08-05 18:15:35.012032,2024-08-08 18:15:35.012032,Delivered,3
18532,O00018532,2025-04-11 19:10:07.347864,2025-04-17 19:10:07.347864,Delivered,6
18533,O00018533,2025-09-22 15:05:28.129776,2025-09-27 15:05:28.129776,Delivered,5
18534,O00018534,2025-11-06 01:27:49.655514,2025-11-09 01:27:49.655514,Delivered,3
18535,O00018535,2024-08-06 05:01:51.384962,2024-08-08 05:01:51.384962,Delivered,2
18536,O00018536,2024-10-09 20:58:58.931103,2024-10-13 20:58:58.931103,Delivered,4
18537,O00018537,2025-05-06 17:28:06.422895,2025-05-09 17:28:06.422895,Delayed,3
18538,O00018538,2024-09-20 17:30:50.408127,2024-09-24 17:30:50.408127,Delivered,4
18539,O00018539,2024-07-25 02:41:48.002097,2024-07-29 02:41:48.002097,Delivered,4
18540,O00018540,2024-03-02 13:39:43.784856,2024-03-05 13:39:43.784856,Delivered,3
18541,O00018541,2024-02-15 07:27:52.210008,2024-02-17 07:27:52.210008,Delivered,2
18542,O00018542,2025-09-07 18:59:40.564156,2025-09-13 18:59:40.564156,Delayed,6
18543,O00018543,2024-02-05 10:03:26.173533,2024-02-10 10:03:26.173533,Delivered,5
18544,O00018544,2024-09-02 06:58:09.989314,2024-09-07 06:58:09.989314,Delayed,5
18545,O00018545,2024-07-24 06:28:46.552867,2024-07-27 06:28:46.552867,Delivered,3
18546,O00018546,2024-06-28 20:39:20.284681,2024-06-30 20:39:20.284681,Delivered,2
18547,O00018547,2024-12-03 20:08:49.233284,2024-12-05 20:08:49.233284,Delivered,2
18548,O00018548,2024-08-03 05:41:43.662058,2024-08-05 05:41:43.662058,Delivered,2
18549,O00018549,2025-05-14 19:01:42.334760,2025-05-16 19:01:42.334760,Delivered,2
18550,O00018550,2025-05-31 13:41:13.110292,2025-06-06 13:41:13.110292,Delivered,6
18551,O00018551,2024-12-26 02:53:25.428781,2024-12-28 02:53:25.428781,Delivered,2
18552,O00018552,2025-08-28 18:52:43.630118,2025-08-31 18:52:43.630118,Delivered,3
18553,O00018553,2024-06-15 00:04:25.520597,2024-06-21 00:04:25.520597,Delivered,6
18554,O00018554,2024-10-26 05:21:04.837688,2024-10-28 05:21:04.837688,Delivered,2
18555,O00018555,2025-01-05 08:31:37.861858,2025-01-09 08:31:37.861858,Delivered,4
18556,O00018556,2024-07-13 03:18:11.571714,2024-07-17 03:18:11.571714,Delivered,4
18557,O00018557,2024-05-12 22:37:49.014567,2024-05-16 22:37:49.014567,Delayed,4
18558,O00018558,2025-07-14 00:24:28.446167,2025-07-18 00:24:28.446167,Delivered,4
18559,O00018559,2024-03-28 18:44:04.939735,2024-03-30 18:44:04.939735,Delivered,2
18560,O00018560,2025-01-15 21:12:23.337001,2025-01-20 21:12:23.337001,Delivered,5
18561,O00018561,2024-03-27 08:00:16.710179,2024-03-29 08:00:16.710179,Delivered,2
18562,O00018562,2024-10-03 14:29:47.492095,2024-10-08 14:29:47.492095,Delivered,5
18563,O00018563,2024-06-22 16:39:14.052814,2024-06-24 16:39:14.052814,Delivered,2
18564,O00018564,2024-06-21 17:43:55.062231,2024-06-23 17:43:55.062231,Delivered,2
18565,O00018565,2025-09-02 08:15:37.745400,2025-09-05 08:15:37.745400,Delivered,3
18566,O00018566,2025-07-18 23:15:34.179364,2025-07-24 23:15:34.179364,Delivered,6
18567,O00018567,2024-04-29 00:25:11.558726,2024-05-02 00:25:11.558726,Delivered,3
18568,O00018568,2025-11-09 18:07:52.649115,2025-11-11 18:07:52.649115,Delivered,2
18569,O00018569,2024-03-03 07:02:11.249927,2024-03-08 07:02:11.249927,Delivered,5
18570,O00018570,2024-06-26 10:19:47.259459,2024-07-02 10:19:47.259459,Delivered,6
18571,O00018571,2024-10-20 17:28:40.347053,2024-10-23 17:28:40.347053,Delivered,3
18572,O00018572,2025-05-05 13:50:45.572103,2025-05-10 13:50:45.572103,Delivered,5
18573,O00018573,2024-02-27 00:43:45.757707,2024-03-01 00:43:45.757707,Delivered,3
18574,O00018574,2024-01-29 18:30:01.364051,2024-02-03 18:30:01.364051,Delivered,5
18575,O00018575,2025-03-26 22:21:36.171528,2025-03-30 22:21:36.171528,Delivered,4
18576,O00018576,2024-04-09 21:28:17.469051,2024-04-15 21:28:17.469051,Delivered,6
18577,O00018577,2025-04-02 23:25:40.860397,2025-04-08 23:25:40.860397,Delayed,6
18578,O00018578,2024-04-18 02:08:32.795090,2024-04-23 02:08:32.795090,Delivered,5
18579,O00018579,2025-06-14 07:25:03.702815,2025-06-18 07:25:03.702815,Delivered,4
18580,O00018580,2024-01-26 09:35:26.309791,2024-02-01 09:35:26.309791,Delivered,6
18581,O00018581,2024-07-01 03:10:57.447912,2024-07-05 03:10:57.447912,Delivered,4
18582,O00018582,2025-02-19 18:14:30.947422,2025-02-25 18:14:30.947422,Delivered,6
18583,O00018583,2024-03-28 05:39:08.737299,2024-03-31 05:39:08.737299,Delivered,3
18584,O00018584,2025-10-14 16:18:34.409760,2025-10-17 16:18:34.409760,Delivered,3
18585,O00018585,2025-04-13 19:52:54.764802,2025-04-18 19:52:54.764802,Delivered,5
18586,O00018586,2024-04-15 13:38:15.263315,2024-04-21 13:38:15.263315,Delivered,6
18587,O00018587,2025-04-12 21:04:45.711004,2025-04-17 21:04:45.711004,Delivered,5
18588,O00018588,2024-03-28 15:09:31.972806,2024-04-03 15:09:31.972806,Delivered,6
18589,O00018589,2024-07-03 14:47:25.016162,2024-07-07 14:47:25.016162,Delivered,4
18590,O00018590,2025-01-03 04:25:58.714371,2025-01-08 04:25:58.714371,Delivered,5
18591,O00018591,2025-08-29 01:55:08.838297,2025-09-02 01:55:08.838297,Delivered,4
18592,O00018592,2025-07-21 09:42:27.501619,2025-07-25 09:42:27.501619,Delivered,4
18593,O00018593,2025-03-27 19:19:20.778166,2025-03-31 19:19:20.778166,Delivered,4
18594,O00018594,2024-03-21 12:38:43.716771,2024-03-26 12:38:43.716771,Delivered,5
18595,O00018595,2024-02-03 16:47:49.746787,2024-02-09 16:47:49.746787,Delayed,6
18596,O00018596,2025-10-28 02:16:12.740709,2025-10-30 02:16:12.740709,Delivered,2
18597,O00018597,2025-03-06 03:55:40.221421,2025-03-09 03:55:40.221421,Delivered,3
18598,O00018598,2024-06-12 06:27:43.590924,2024-06-17 06:27:43.590924,Delivered,5
18599,O00018599,2025-10-17 04:37:35.515583,2025-10-20 04:37:35.515583,Delivered,3
18600,O00018600,2024-04-22 06:54:48.255029,2024-04-28 06:54:48.255029,Delivered,6
18601,O00018601,2025-04-15 10:28:29.340382,2025-04-17 10:28:29.340382,Delayed,2
18602,O00018602,2025-10-13 04:36:20.165162,2025-10-18 04:36:20.165162,Delivered,5
18603,O00018603,2024-05-27 12:10:05.183645,2024-05-30 12:10:05.183645,Delivered,3
18604,O00018604,2024-12-11 20:13:58.504040,2024-12-16 20:13:58.504040,Delivered,5
18605,O00018605,2025-11-09 08:44:03.833750,2025-11-12 08:44:03.833750,Delivered,3
18606,O00018606,2025-10-12 06:09:52.058599,2025-10-18 06:09:52.058599,Delivered,6
18607,O00018607,2025-08-05 07:35:43.438725,2025-08-10 07:35:43.438725,Delayed,5
18608,O00018608,2024-12-26 12:26:38.432783,2025-01-01 12:26:38.432783,Delivered,6
18609,O00018609,2025-11-13 04:10:49.107935,2025-11-18 04:10:49.107935,Delivered,5
18610,O00018610,2025-07-13 13:00:57.899315,2025-07-17 13:00:57.899315,Delivered,4
18611,O00018611,2025-11-04 08:14:34.544595,2025-11-07 08:14:34.544595,Delivered,3
18612,O00018612,2024-02-24 03:26:03.490254,2024-02-27 03:26:03.490254,Delivered,3
18613,O00018613,2025-04-17 15:56:13.368697,2025-04-21 15:56:13.368697,Delivered,4
18614,O00018614,2024-07-25 06:29:01.725575,2024-07-28 06:29:01.725575,Delivered,3
18615,O00018615,2025-08-02 02:34:47.563340,2025-08-06 02:34:47.563340,Delivered,4
18616,O00018616,2025-01-23 08:27:22.705936,2025-01-25 08:27:22.705936,Delivered,2
18617,O00018617,2025-11-15 16:31:04.592738,2025-11-18 16:31:04.592738,Delivered,3
18618,O00018618,2024-05-27 08:29:59.896376,2024-05-29 08:29:59.896376,Delivered,2
18619,O00018619,2024-10-10 19:26:23.418338,2024-10-13 19:26:23.418338,Delivered,3
18620,O00018620,2024-04-20 07:00:21.461763,2024-04-22 07:00:21.461763,Delivered,2
18621,O00018621,2024-01-02 17:34:47.588769,2024-01-04 17:34:47.588769,Delivered,2
18622,O00018622,2025-07-09 20:00:18.102641,2025-07-11 20:00:18.102641,Delivered,2
18623,O00018623,2024-12-17 12:19:34.184994,2024-12-21 12:19:34.184994,Delivered,4
18624,O00018624,2025-03-31 15:11:42.632451,2025-04-05 15:11:42.632451,Delivered,5
18625,O00018625,2025-06-06 10:53:00.241170,2025-06-10 10:53:00.241170,Delivered,4
18626,O00018626,2025-11-16 22:42:20.250954,2025-11-20 22:42:20.250954,Delivered,4
18627,O00018627,2024-08-16 09:14:48.072071,2024-08-19 09:14:48.072071,Delayed,3
18628,O00018628,2024-09-08 15:29:33.840626,2024-09-13 15:29:33.840626,Delivered,5
18629,O00018629,2025-09-17 23:30:01.292864,2025-09-22 23:30:01.292864,Delivered,5
18630,O00018630,2024-04-17 16:55:18.262933,2024-04-23 16:55:18.262933,Delivered,6
18631,O00018631,2024-07-09 19:56:43.651026,2024-07-13 19:56:43.651026,Delivered,4
18632,O00018632,2025-08-07 12:40:50.226030,2025-08-10 12:40:50.226030,Delivered,3
18633,O00018633,2025-03-07 18:51:07.146940,2025-03-11 18:51:07.146940,Delivered,4
18634,O00018634,2024-10-27 20:10:36.453609,2024-11-02 20:10:36.453609,Delayed,6
18635,O00018635,2025-05-29 11:21:24.969291,2025-06-02 11:21:24.969291,Delivered,4
18636,O00018636,2025-05-22 14:31:44.009007,2025-05-24 14:31:44.009007,Delayed,2
18637,O00018637,2025-08-04 02:23:36.005068,2025-08-08 02:23:36.005068,Delivered,4
18638,O00018638,2024-09-09 21:33:44.380835,2024-09-11 21:33:44.380835,Delivered,2
18639,O00018639,2025-02-15 00:53:04.719190,2025-02-19 00:53:04.719190,Delayed,4
18640,O00018640,2025-07-22 15:23:56.677858,2025-07-28 15:23:56.677858,Delivered,6
18641,O00018641,2024-04-03 18:56:02.546226,2024-04-08 18:56:02.546226,Delivered,5
18642,O00018642,2025-03-04 16:59:47.048284,2025-03-09 16:59:47.048284,Delivered,5
18643,O00018643,2025-07-03 20:47:20.378893,2025-07-09 20:47:20.378893,Delivered,6
18644,O00018644,2025-01-10 10:39:26.333603,2025-01-14 10:39:26.333603,Delivered,4
18645,O00018645,2024-01-03 13:46:11.291683,2024-01-05 13:46:11.291683,Delivered,2
18646,O00018646,2024-01-06 20:46:38.024452,2024-01-11 20:46:38.024452,Delivered,5
18647,O00018647,2024-07-31 12:31:01.837034,2024-08-05 12:31:01.837034,Delivered,5
18648,O00018648,2024-07-17 04:11:44.904208,2024-07-19 04:11:44.904208,Delivered,2
18649,O00018649,2024-04-22 06:11:09.978221,2024-04-24 06:11:09.978221,Delivered,2
18650,O00018650,2024-01-31 12:49:05.013292,2024-02-06 12:49:05.013292,Delivered,6
18651,O00018651,2025-06-11 08:24:58.978847,2025-06-16 08:24:58.978847,Delivered,5
18652,O00018652,2025-03-12 12:26:02.600983,2025-03-18 12:26:02.600983,Delivered,6
18653,O00018653,2025-03-30 01:40:03.275896,2025-04-05 01:40:03.275896,Delivered,6
18654,O00018654,2025-08-17 03:46:19.864330,2025-08-23 03:46:19.864330,Delivered,6
18655,O00018655,2025-04-23 13:57:34.280551,2025-04-25 13:57:34.280551,Delivered,2
18656,O00018656,2024-01-08 09:35:08.765904,2024-01-10 09:35:08.765904,Delivered,2
18657,O00018657,2025-09-21 02:48:47.662886,2025-09-25 02:48:47.662886,Delayed,4
18658,O00018658,2024-08-24 23:51:01.391946,2024-08-29 23:51:01.391946,Delivered,5
18659,O00018659,2024-04-13 04:31:36.409333,2024-04-19 04:31:36.409333,Delivered,6
18660,O00018660,2024-02-28 19:51:10.153512,2024-03-02 19:51:10.153512,Delivered,3
18661,O00018661,2024-09-04 18:14:24.434302,2024-09-08 18:14:24.434302,Delayed,4
18662,O00018662,2024-09-27 13:08:31.728322,2024-09-29 13:08:31.728322,Delivered,2
18663,O00018663,2024-09-05 03:35:53.104591,2024-09-09 03:35:53.104591,Delivered,4
18664,O00018664,2025-09-14 10:15:01.640746,2025-09-20 10:15:01.640746,Delivered,6
18665,O00018665,2024-09-29 23:57:50.047891,2024-10-02 23:57:50.047891,Delivered,3
18666,O00018666,2024-08-21 10:32:35.230403,2024-08-23 10:32:35.230403,Delivered,2
18667,O00018667,2025-08-06 07:59:48.543903,2025-08-09 07:59:48.543903,Delivered,3
18668,O00018668,2025-06-12 06:01:18.820962,2025-06-15 06:01:18.820962,Delivered,3
18669,O00018669,2025-07-05 11:19:32.370177,2025-07-08 11:19:32.370177,Delivered,3
18670,O00018670,2024-05-26 18:33:35.092911,2024-05-30 18:33:35.092911,Delivered,4
18671,O00018671,2024-11-18 06:30:29.169923,2024-11-24 06:30:29.169923,Delivered,6
18672,O00018672,2025-07-20 08:05:45.941236,2025-07-22 08:05:45.941236,Delayed,2
18673,O00018673,2025-10-31 08:53:53.313609,2025-11-02 08:53:53.313609,Delivered,2
18674,O00018674,2025-09-16 10:39:42.467160,2025-09-19 10:39:42.467160,Delivered,3
18675,O00018675,2024-06-20 20:25:51.966452,2024-06-25 20:25:51.966452,Delivered,5
18676,O00018676,2024-08-21 04:22:54.813566,2024-08-25 04:22:54.813566,Delivered,4
18677,O00018677,2025-08-22 20:20:13.603442,2025-08-24 20:20:13.603442,Delivered,2
18678,O00018678,2024-09-18 01:10:53.515844,2024-09-24 01:10:53.515844,Delivered,6
18679,O00018679,2025-05-17 15:40:18.981492,2025-05-19 15:40:18.981492,Delivered,2
18680,O00018680,2024-02-06 07:43:46.510875,2024-02-10 07:43:46.510875,Delivered,4
18681,O00018681,2025-05-21 17:27:40.401850,2025-05-24 17:27:40.401850,Delivered,3
18682,O00018682,2025-08-25 03:31:01.534706,2025-08-30 03:31:01.534706,Delivered,5
18683,O00018683,2024-02-26 06:15:36.476728,2024-03-02 06:15:36.476728,Delivered,5
18684,O00018684,2024-12-31 17:32:35.939620,2025-01-06 17:32:35.939620,Delivered,6
18685,O00018685,2024-08-22 18:16:13.483036,2024-08-28 18:16:13.483036,Delivered,6
18686,O00018686,2024-03-03 14:14:42.307896,2024-03-06 14:14:42.307896,Delivered,3
18687,O00018687,2024-10-17 05:15:33.637542,2024-10-23 05:15:33.637542,Delayed,6
18688,O00018688,2025-02-12 07:25:30.877832,2025-02-15 07:25:30.877832,Delivered,3
18689,O00018689,2024-08-12 04:10:50.594294,2024-08-18 04:10:50.594294,Delivered,6
18690,O00018690,2025-04-14 10:29:47.869061,2025-04-17 10:29:47.869061,Delivered,3
18691,O00018691,2024-06-10 21:02:37.051086,2024-06-14 21:02:37.051086,Delivered,4
18692,O00018692,2025-04-27 06:22:00.668157,2025-05-01 06:22:00.668157,Delivered,4
18693,O00018693,2025-03-07 09:51:31.821877,2025-03-09 09:51:31.821877,Delivered,2
18694,O00018694,2024-07-13 03:52:43.137351,2024-07-15 03:52:43.137351,Delivered,2
18695,O00018695,2025-07-15 10:19:30.464368,2025-07-18 10:19:30.464368,Delivered,3
18696,O00018696,2025-05-02 10:55:04.264590,2025-05-05 10:55:04.264590,Delivered,3
18697,O00018697,2025-05-08 11:19:55.038831,2025-05-12 11:19:55.038831,Delivered,4
18698,O00018698,2025-08-23 02:22:46.525455,2025-08-27 02:22:46.525455,Delivered,4
18699,O00018699,2024-07-17 15:44:46.826945,2024-07-20 15:44:46.826945,Delivered,3
18700,O00018700,2024-12-24 08:10:05.641449,2024-12-28 08:10:05.641449,Delivered,4
18701,O00018701,2024-02-01 08:06:44.556876,2024-02-04 08:06:44.556876,Delivered,3
18702,O00018702,2025-04-02 21:25:36.620096,2025-04-07 21:25:36.620096,Delivered,5
18703,O00018703,2025-09-07 12:53:39.934578,2025-09-12 12:53:39.934578,Delayed,5
18704,O00018704,2025-04-12 16:57:48.998313,2025-04-14 16:57:48.998313,Delivered,2
18705,O00018705,2024-05-18 18:57:06.670047,2024-05-23 18:57:06.670047,Delivered,5
18706,O00018706,2024-04-19 17:51:58.947648,2024-04-24 17:51:58.947648,Delivered,5
18707,O00018707,2025-09-08 07:47:14.490265,2025-09-11 07:47:14.490265,Delivered,3
18708,O00018708,2025-05-11 03:07:54.721040,2025-05-14 03:07:54.721040,Delivered,3
18709,O00018709,2025-08-30 18:38:01.231025,2025-09-03 18:38:01.231025,Delivered,4
18710,O00018710,2025-03-17 00:38:04.994859,2025-03-22 00:38:04.994859,Delivered,5
18711,O00018711,2025-02-22 20:05:09.941208,2025-02-26 20:05:09.941208,Delivered,4
18712,O00018712,2024-07-18 19:23:04.566174,2024-07-22 19:23:04.566174,Delivered,4
18713,O00018713,2024-07-04 04:43:44.228255,2024-07-06 04:43:44.228255,Delayed,2
18714,O00018714,2025-08-06 05:16:54.390174,2025-08-11 05:16:54.390174,Delayed,5
18715,O00018715,2024-05-04 13:54:44.261931,2024-05-10 13:54:44.261931,Delivered,6
18716,O00018716,2024-03-23 19:12:27.193808,2024-03-26 19:12:27.193808,Delivered,3
18717,O00018717,2025-06-15 19:27:15.323072,2025-06-21 19:27:15.323072,Delivered,6
18718,O00018718,2024-08-23 13:17:49.850724,2024-08-29 13:17:49.850724,Delivered,6
18719,O00018719,2025-04-08 23:23:25.515213,2025-04-11 23:23:25.515213,Delivered,3
18720,O00018720,2024-07-27 21:33:36.308701,2024-08-01 21:33:36.308701,Delivered,5
18721,O00018721,2024-01-18 07:03:30.227160,2024-01-24 07:03:30.227160,Delivered,6
18722,O00018722,2024-08-21 11:47:27.383017,2024-08-25 11:47:27.383017,Delivered,4
18723,O00018723,2024-02-21 11:14:51.018903,2024-02-25 11:14:51.018903,Delivered,4
18724,O00018724,2025-04-23 19:41:36.216424,2025-04-26 19:41:36.216424,Delivered,3
18725,O00018725,2025-10-28 03:02:17.069445,2025-10-30 03:02:17.069445,Delivered,2
18726,O00018726,2025-11-05 05:31:17.418623,2025-11-09 05:31:17.418623,Delayed,4
18727,O00018727,2025-10-27 06:28:58.493115,2025-11-02 06:28:58.493115,Delivered,6
18728,O00018728,2024-07-21 15:57:37.717335,2024-07-24 15:57:37.717335,Delivered,3
18729,O00018729,2024-10-08 19:47:54.234080,2024-10-14 19:47:54.234080,Delivered,6
18730,O00018730,2024-01-28 22:29:58.561025,2024-02-02 22:29:58.561025,Delivered,5
18731,O00018731,2024-10-22 12:34:04.705879,2024-10-27 12:34:04.705879,Delivered,5
18732,O00018732,2025-08-24 04:53:28.756630,2025-08-30 04:53:28.756630,Delivered,6
18733,O00018733,2025-05-03 17:26:04.255141,2025-05-09 17:26:04.255141,Delivered,6
18734,O00018734,2024-08-30 18:02:24.055045,2024-09-02 18:02:24.055045,Delivered,3
18735,O00018735,2025-06-11 05:03:05.375326,2025-06-17 05:03:05.375326,Delivered,6
18736,O00018736,2024-03-07 06:53:36.935044,2024-03-12 06:53:36.935044,Delivered,5
18737,O00018737,2025-04-25 09:19:45.065893,2025-04-29 09:19:45.065893,Delivered,4
18738,O00018738,2025-08-28 01:48:42.360766,2025-08-31 01:48:42.360766,Delivered,3
18739,O00018739,2024-03-05 09:00:32.332072,2024-03-11 09:00:32.332072,Delayed,6
18740,O00018740,2025-03-19 20:52:57.640166,2025-03-25 20:52:57.640166,Delivered,6
18741,O00018741,2025-08-27 07:23:46.610622,2025-08-30 07:23:46.610622,Delayed,3
18742,O00018742,2025-01-25 11:23:01.063392,2025-01-29 11:23:01.063392,Delivered,4
18743,O00018743,2024-11-02 23:47:28.522631,2024-11-06 23:47:28.522631,Delivered,4
18744,O00018744,2024-07-15 07:41:59.338314,2024-07-20 07:41:59.338314,Delivered,5
18745,O00018745,2025-07-03 02:38:40.373811,2025-07-05 02:38:40.373811,Delivered,2
18746,O00018746,2024-01-05 01:32:29.877690,2024-01-07 01:32:29.877690,Delivered,2
18747,O00018747,2025-02-04 06:40:32.595837,2025-02-10 06:40:32.595837,Delivered,6
18748,O00018748,2025-08-21 08:50:17.886140,2025-08-24 08:50:17.886140,Delivered,3
18749,O00018749,2024-09-05 02:01:10.836054,2024-09-07 02:01:10.836054,Delayed,2
18750,O00018750,2025-05-02 09:47:52.340769,2025-05-04 09:47:52.340769,Delivered,2
18751,O00018751,2025-04-10 06:21:59.580096,2025-04-12 06:21:59.580096,Delivered,2
18752,O00018752,2024-07-25 11:26:56.319110,2024-07-31 11:26:56.319110,Delayed,6
18753,O00018753,2025-07-30 05:05:02.807867,2025-08-02 05:05:02.807867,Delivered,3
18754,O00018754,2024-01-31 11:29:11.765140,2024-02-02 11:29:11.765140,Delivered,2
18755,O00018755,2025-06-28 21:54:53.468255,2025-07-01 21:54:53.468255,Delivered,3
18756,O00018756,2024-05-05 00:42:27.760489,2024-05-10 00:42:27.760489,Delivered,5
18757,O00018757,2025-09-15 06:14:29.138642,2025-09-20 06:14:29.138642,Delivered,5
18758,O00018758,2025-02-23 03:17:16.856838,2025-02-28 03:17:16.856838,Delivered,5
18759,O00018759,2024-07-09 00:07:52.851405,2024-07-15 00:07:52.851405,Delivered,6
18760,O00018760,2024-11-27 04:54:17.998957,2024-11-29 04:54:17.998957,Delivered,2
18761,O00018761,2025-04-01 03:53:30.510283,2025-04-05 03:53:30.510283,Delivered,4
18762,O00018762,2025-03-03 04:11:27.114886,2025-03-09 04:11:27.114886,Delivered,6
18763,O00018763,2024-09-26 14:30:04.866107,2024-09-29 14:30:04.866107,Delivered,3
18764,O00018764,2024-03-27 11:28:29.173159,2024-04-02 11:28:29.173159,Delivered,6
18765,O00018765,2024-08-25 02:51:29.265180,2024-08-28 02:51:29.265180,Delivered,3
18766,O00018766,2025-11-09 16:28:00.232469,2025-11-15 16:28:00.232469,Delivered,6
18767,O00018767,2025-06-24 14:08:40.493870,2025-06-28 14:08:40.493870,Delivered,4
18768,O00018768,2024-12-10 10:02:33.533630,2024-12-13 10:02:33.533630,Delayed,3
18769,O00018769,2024-06-30 08:29:52.437247,2024-07-06 08:29:52.437247,Delivered,6
18770,O00018770,2024-05-19 17:02:28.103751,2024-05-25 17:02:28.103751,Delivered,6
18771,O00018771,2024-09-04 19:48:04.432886,2024-09-07 19:48:04.432886,Delivered,3
18772,O00018772,2025-05-11 07:27:44.172575,2025-05-14 07:27:44.172575,Delivered,3
18773,O00018773,2025-05-04 14:11:03.126757,2025-05-07 14:11:03.126757,Delivered,3
18774,O00018774,2024-06-27 16:23:39.436653,2024-07-03 16:23:39.436653,Delivered,6
18775,O00018775,2024-05-10 00:49:06.171890,2024-05-14 00:49:06.171890,Delivered,4
18776,O00018776,2024-06-07 23:49:13.475882,2024-06-12 23:49:13.475882,Delivered,5
18777,O00018777,2024-02-20 01:29:05.363958,2024-02-25 01:29:05.363958,Delayed,5
18778,O00018778,2025-07-31 04:55:46.940204,2025-08-02 04:55:46.940204,Delivered,2
18779,O00018779,2024-03-08 13:42:54.757109,2024-03-10 13:42:54.757109,Delayed,2
18780,O00018780,2025-11-03 23:27:43.915501,2025-11-06 23:27:43.915501,Delivered,3
18781,O00018781,2024-06-26 12:17:02.104821,2024-06-30 12:17:02.104821,Delivered,4
18782,O00018782,2024-05-11 14:53:32.258453,2024-05-16 14:53:32.258453,Delivered,5
18783,O00018783,2024-07-14 19:09:24.657715,2024-07-18 19:09:24.657715,Delivered,4
18784,O00018784,2025-07-11 23:50:54.378659,2025-07-17 23:50:54.378659,Delivered,6
18785,O00018785,2025-10-28 09:00:57.754808,2025-10-30 09:00:57.754808,Delivered,2
18786,O00018786,2024-05-19 09:27:10.618325,2024-05-22 09:27:10.618325,Delivered,3
18787,O00018787,2024-08-10 15:38:19.299640,2024-08-14 15:38:19.299640,Delivered,4
18788,O00018788,2025-08-25 06:33:50.494404,2025-08-27 06:33:50.494404,Delivered,2
18789,O00018789,2024-07-09 21:42:41.703997,2024-07-14 21:42:41.703997,Delivered,5
18790,O00018790,2024-06-21 23:35:24.079709,2024-06-23 23:35:24.079709,Delivered,2
18791,O00018791,2024-02-16 13:52:39.013705,2024-02-19 13:52:39.013705,Delivered,3
18792,O00018792,2024-08-27 04:08:25.331950,2024-08-29 04:08:25.331950,Delivered,2
18793,O00018793,2024-01-18 10:06:30.171376,2024-01-22 10:06:30.171376,Delayed,4
18794,O00018794,2024-11-25 15:52:28.420938,2024-11-30 15:52:28.420938,Delivered,5
18795,O00018795,2025-09-11 10:19:25.438211,2025-09-15 10:19:25.438211,Delivered,4
18796,O00018796,2025-07-26 03:59:20.904679,2025-07-30 03:59:20.904679,Delivered,4
18797,O00018797,2025-11-10 01:28:43.381654,2025-11-12 01:28:43.381654,Delivered,2
18798,O00018798,2025-09-02 10:57:00.483150,2025-09-05 10:57:00.483150,Delivered,3
18799,O00018799,2024-05-17 03:08:31.161916,2024-05-23 03:08:31.161916,Delivered,6
18800,O00018800,2025-07-23 01:04:06.495829,2025-07-25 01:04:06.495829,Delivered,2
18801,O00018801,2024-06-02 06:20:25.446497,2024-06-08 06:20:25.446497,Delivered,6
18802,O00018802,2025-07-22 06:21:40.332612,2025-07-24 06:21:40.332612,Delayed,2
18803,O00018803,2024-09-15 01:59:42.733911,2024-09-17 01:59:42.733911,Delivered,2
18804,O00018804,2025-02-10 22:44:28.137951,2025-02-13 22:44:28.137951,Delivered,3
18805,O00018805,2025-10-04 20:04:22.271693,2025-10-08 20:04:22.271693,Delivered,4
18806,O00018806,2025-07-13 05:18:19.872084,2025-07-16 05:18:19.872084,Delayed,3
18807,O00018807,2024-01-06 03:54:49.439283,2024-01-08 03:54:49.439283,Delivered,2
18808,O00018808,2024-05-23 16:01:26.950405,2024-05-28 16:01:26.950405,Delivered,5
